site,plot,plot_number,species,date,pd_md,year,water_potential_mpa,notes,tree,month
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.867,NA,2005,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.829,NA,2005,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,0.968,NA,2006,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,1.018,NA,2006,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,0.988,NA,2006,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.638,NA,2006,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.778,NA,2006,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.735,NA,2006,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,1.018,NA,2007,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,0.836,NA,2007,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,1.056,NA,2007,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,pd,2022,1.046,NA,2007,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.261,NA,2007,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.664,NA,2007,4
Cucu Mesa,High,Cucu Mesa,blue oak,2022-04-27,md,2022,2.354,NA,2007,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.778,NA,2093,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.779,NA,2093,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.843,NA,2093,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,2.034,NA,2093,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.75,NA,2093,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,1.508,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,1.459,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,1.028,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,1.272,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,1.038,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.223,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,2.123,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,2.883,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.994,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,2.445,NA,2092,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.788,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.258,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.768,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.384,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.698,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,2.183,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.978,NA,2091,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.901,NA,2091,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.34,NA,2090,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.032,NA,2090,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.198,NA,2090,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.152,NA,2090,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.241,NA,2090,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.231,NA,2090,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.257,NA,2090,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.878,NA,2089,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.789,NA,2089,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,pd,2022,0.847,NA,2089,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,0.93,NA,2089,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.3,NA,2089,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.78,NA,2089,4
Pine Needle,Low,low Pine Needle,live oak,2022-04-27,md,2022,1.8,NA,2089,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.818,NA,2088,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.853,NA,2088,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.856,NA,2088,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.504,NA,2088,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,1.831,NA,2088,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,1.922,NA,2088,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.34,NA,2087,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.253,NA,2087,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.389,NA,2087,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.928,NA,2086,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.748,NA,2086,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.882,NA,2086,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,1.965,NA,2086,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,1.874,NA,2086,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.144,NA,2086,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.049,NA,2085,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.108,NA,2085,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,0.978,NA,2085,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,pd,2022,1.041,NA,2085,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.188,NA,2085,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.233,NA,2085,4
Pine Needle,Low,low Pine Needle,blue oak,2022-04-27,md,2022,2.211,NA,2085,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,1.038,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.908,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.902,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.912,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.681,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.789,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.873,NA,2020,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.863,NA,2021,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.931,NA,2021,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.85,NA,2021,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,2.195,NA,2021,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,2.043,NA,2021,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,2.189,NA,2021,4
Chamise,Chamise,Chamise,live oak,2022-04-27,pd,2022,0.913,NA,2022,4
Chamise,Chamise,Chamise,live oak,2022-04-27,pd,2022,0.871,NA,2022,4
Chamise,Chamise,Chamise,live oak,2022-04-27,pd,2022,0.878,NA,2022,4
Chamise,Chamise,Chamise,live oak,2022-04-27,md,2022,1.884,NA,2022,4
Chamise,Chamise,Chamise,live oak,2022-04-27,md,2022,1.673,NA,2022,4
Chamise,Chamise,Chamise,live oak,2022-04-27,md,2022,2.271,NA,2022,4
Chamise,Chamise,Chamise,live oak,2022-04-27,pd,2022,0.818,NA,2023,4
Chamise,Chamise,Chamise,live oak,2022-04-27,pd,2022,0.748,NA,2023,4
Chamise,Chamise,Chamise,live oak,2022-04-27,pd,2022,0.753,NA,2023,4
Chamise,Chamise,Chamise,live oak,2022-04-27,md,2022,2.631,NA,2023,4
Chamise,Chamise,Chamise,live oak,2022-04-27,md,2022,2.435,NA,2023,4
Chamise,Chamise,Chamise,live oak,2022-04-27,md,2022,2.217,NA,2023,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,1.005,NA,2024,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,0.958,NA,2024,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,1.088,NA,2024,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.958,NA,2024,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.881,NA,2024,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.774,NA,2024,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,1.021,NA,2025,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,pd,2022,1.04,NA,2025,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.416,NA,2025,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.325,NA,2025,4
Chamise,Chamise,Chamise,blue oak,2022-04-27,md,2022,1.543,NA,2025,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.2,NA,2026,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.218,NA,2026,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,3.051,NA,2026,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.842,NA,2026,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,3.054,NA,2026,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.302,NA,2027,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.234,NA,2027,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.308,NA,2027,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.518,NA,2027,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.735,NA,2027,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.743,NA,2027,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.334,NA,2028,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.249,NA,2028,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.191,NA,2028,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,1.09,NA,2028,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.089,NA,2028,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.07,NA,2028,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,md,2022,1.917,NA,2029,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,md,2022,2.189,NA,2029,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,md,2022,1.854,NA,2029,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,pd,2022,0.718,NA,2030,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,pd,2022,0.798,NA,2030,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,md,2022,3.205,NA,2030,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,md,2022,2.927,NA,2030,4
Chamise,Shedd,Chamise (Shedd soil),live oak,2022-04-27,md,2022,2.779,NA,2030,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,0.821,NA,2031,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,0.958,NA,2031,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,pd,2022,0.918,NA,2031,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,1.651,NA,2031,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,1.723,NA,2031,4
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-04-27,md,2022,2.245,NA,2031,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.221,NA,2012,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.218,NA,2012,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.541,NA,2012,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.535,NA,2012,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.434,NA,2012,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.268,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.048,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.278,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.198,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.411,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.201,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.258,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.328,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.38,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.258,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,1.338,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.816,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.702,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.675,NA,2013,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,0.882,NA,1478,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,0.934,NA,1478,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,pd,2022,0.893,NA,1478,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.401,NA,1478,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,1.991,NA,1478,4
Cucu Mesa,Low,Lower Cucu,blue oak,2022-04-27,md,2022,2.271,NA,1478,4
LL,Ridge,NA,blue oak,2022-04-27,pd,2022,0.821,NA,2332,4
LL,Ridge,NA,blue oak,2022-04-27,pd,2022,0.958,NA,2332,4
LL,Ridge,NA,blue oak,2022-04-27,pd,2022,0.918,NA,2332,4
LL,Ridge,NA,blue oak,2022-04-27,md,2022,1.651,NA,2332,4
LL,Ridge,NA,blue oak,2022-04-27,md,2022,1.723,NA,2332,4
LL,Ridge,NA,blue oak,2022-04-27,md,2022,2.245,NA,2332,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.718,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.591,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.361,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.919,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,md,2022,2.774,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,md,2022,2.8,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,md,2022,2.628,NA,2352,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.723,NA,2354,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.371,NA,2354,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.668,NA,2354,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.238,NA,2354,4
LL,Middle Earth,AT001,live oak,2022-04-25,pd,2022,1.298,NA,2354,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.412,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.54,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.6,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.388,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,2.88,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,2.531,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,2.864,NA,2360,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.382,NA,2365,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.41,NA,2365,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.414,NA,2365,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3,NA,2365,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3.25,NA,2365,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3.3,NA,2365,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.508,NA,2367,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.584,NA,2367,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,2.662,NA,2367,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,2.384,NA,2367,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3.092,NA,2367,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.512,NA,2369,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.421,NA,2369,4
LL,Middle Earth,AT001,blue oak,2022-04-25,pd,2022,1.583,NA,2369,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3.3,NA,2369,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3.35,NA,2369,4
LL,Middle Earth,AT001,blue oak,2022-04-25,md,2022,3.5,NA,2369,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,0.864,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,1.052,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,0.992,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.571,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.47,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.404,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.508,NA,2376,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,1.139,NA,2377,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,1.221,NA,2377,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,1.561,NA,2377,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,3.169,NA,2377,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.961,NA,2377,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.769,NA,2377,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,pd,2022,1.528,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,pd,2022,1.491,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,2.84,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,3.09,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,3.01,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,3.45,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,3.09,NA,2378,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,pd,2022,1.221,NA,2379,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,pd,2022,1.271,NA,2379,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,3.12,NA,2379,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,3.12,NA,2379,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,2.84,NA,2379,4
LL,Middle Earth,near AT001,blue oak,2022-04-25,md,2022,2.5,NA,2379,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,0.834,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,1.118,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,1.671,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,0.481,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,pd,2022,0.778,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,3.05,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.68,NA,2380,4
LL,Middle Earth,near AT001,live oak,2022-04-25,md,2022,2.3,NA,2380,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.228,NA,2343,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.098,NA,2343,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.138,NA,2343,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.783,NA,2343,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.634,NA,2343,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.136,NA,2343,4
LL,Hobbiton,AT002,live oak,2022-04-25,pd,2022,0.892,NA,2345,4
LL,Hobbiton,AT002,live oak,2022-04-25,pd,2022,0.618,NA,2345,4
LL,Hobbiton,AT002,live oak,2022-04-25,pd,2022,0.668,NA,2345,4
LL,Hobbiton,AT002,live oak,2022-04-25,pd,2022,0.628,NA,2345,4
LL,Hobbiton,AT002,live oak,2022-04-25,md,2022,2.207,NA,2345,4
LL,Hobbiton,AT002,live oak,2022-04-25,md,2022,2.29,NA,2345,4
LL,Hobbiton,AT002,live oak,2022-04-25,md,2022,2.136,NA,2345,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.971,NA,2346,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,2.022,NA,2346,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,2.008,NA,2346,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.207,NA,2346,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.29,NA,2346,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.136,NA,2346,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.171,NA,2347,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.468,NA,2347,4
LL,Hobbiton,AT002,blue oak,2022-04-25,pd,2022,1.443,NA,2347,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.554,NA,2347,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.43,NA,2347,4
LL,Hobbiton,AT002,blue oak,2022-04-25,md,2022,2.204,NA,2347,4
LL,Hobbiton,near AT002,blue oak,2022-04-25,pd,2022,1.301,NA,2375,4
LL,Hobbiton,near AT002,blue oak,2022-04-25,pd,2022,1.38,NA,2375,4
LL,Ridge,AT003,live oak,2022-04-25,md,2022,3.151,NA,2331,4
LL,Ridge,AT003,live oak,2022-04-25,md,2022,3.031,NA,2331,4
LL,Ridge,AT003,live oak,2022-04-25,md,2022,2.789,NA,2331,4
LL,Ridge,AT004,live oak,2022-04-25,md,2022,3.801,NA,2301,4
LL,Ridge,AT004,live oak,2022-04-25,md,2022,2.998,NA,2301,4
LL,Ridge,AT004,live oak,2022-04-25,md,2022,3.486,NA,2301,4
LL,Ridge,AT004,live oak,2022-04-25,md,2022,3.701,NA,2301,4
LL,Ridge,AT004,live oak,2022-04-25,md,2022,3.496,NA,2301,4
LL,Weathertop,B1,blue oak,2022-04-25,pd,2022,1.388,NA,2370,4
LL,Weathertop,B1,blue oak,2022-04-25,pd,2022,1.371,NA,2370,4
LL,Weathertop,B1,blue oak,2022-04-25,md,2022,2.26,NA,2370,4
LL,Weathertop,B1,blue oak,2022-04-25,md,2022,2.378,NA,2370,4
LL,Weathertop,B1,blue oak,2022-04-25,md,2022,1.893,NA,2370,4
LL,Weathertop,B1,blue oak,2022-04-25,md,2022,2.618,NA,2370,4
LL,Weathertop,B2,blue oak,2022-04-25,pd,2022,0.998,NA,2371,4
LL,Weathertop,B2,blue oak,2022-04-25,pd,2022,0.888,NA,2371,4
LL,Weathertop,B2,blue oak,2022-04-25,pd,2022,0.971,NA,2371,4
LL,Weathertop,B2,blue oak,2022-04-25,md,2022,2.751,NA,2371,4
LL,Weathertop,B2,blue oak,2022-04-25,md,2022,2.641,NA,2371,4
LL,Weathertop,B3,blue oak,2022-04-25,pd,2022,1.248,NA,2372,4
LL,Weathertop,B3,blue oak,2022-04-25,pd,2022,1.312,NA,2372,4
LL,Weathertop,B3,blue oak,2022-04-25,pd,2022,1.361,NA,2372,4
LL,Weathertop,B3,blue oak,2022-04-25,md,2022,2,NA,2372,4
LL,Weathertop,B3,blue oak,2022-04-25,md,2022,1.953,NA,2372,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,pd,2022,1.2,NA,2381,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,pd,2022,1.344,NA,2381,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,pd,2022,1.243,NA,2381,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,md,2022,1.942,NA,2381,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,md,2022,2.111,NA,2381,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,md,2022,1.95,NA,2381,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,pd,2022,1.228,NA,2382,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,pd,2022,1.188,NA,2382,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,pd,2022,1.198,NA,2382,4
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-04-25,md,2022,2.55,NA,2382,4
